date,state,district,pincode,age_0_5,age_5_17,age_18_greater,clean_0_5,clean_5_17,clean_18_plus,mbu_due_5,mbu_due_15,total_pending_mbu,demand_score
23-09-2025,West Bengal,Paschim Medinipur,721141,1,0,0,1,0,0,0.0,0.0,0.0,0.04
23-09-2025,West Bengal,Paschim Medinipur,721144,4,0,0,4,0,0,1.0,0.0,1.0,0.18
23-09-2025,West Bengal,Paschim Medinipur,721150,17,3,0,17,3,0,3.0,0.0,3.0,0.85
23-09-2025,West Bengal,Paschim Medinipur,721155,6,0,0,6,0,0,1.0,0.0,1.0,0.26
23-09-2025,West Bengal,Paschim Medinipur,721232,4,0,0,4,0,0,1.0,0.0,1.0,0.18
23-09-2025,West Bengal,Paschim Medinipur,721504,2,0,0,2,0,0,0.0,0.0,0.0,0.07
23-09-2025,West Bengal,Paschim Medinipur,721641,2,1,0,2,1,0,0.0,0.0,0.0,0.11
23-09-2025,West Bengal,Purba Bardhaman,713150,2,0,0,2,0,0,0.0,0.0,0.0,0.07
23-09-2025,West Bengal,Purba Bardhaman,713515,1,0,0,1,0,0,0.0,0.0,0.0,0.04
23-09-2025,West Bengal,Purba Medinipur,721139,2,1,0,2,1,0,0.0,0.0,0.0,0.11
23-09-2025,West Bengal,Purba Medinipur,721143,1,0,0,1,0,0,0.0,0.0,0.0,0.04
23-09-2025,West Bengal,Purba Medinipur,721172,1,0,0,1,0,0,0.0,0.0,0.0,0.04
23-09-2025,West Bengal,Purba Medinipur,721425,2,0,0,2,0,0,0.0,0.0,0.0,0.07
23-09-2025,West Bengal,Purba Medinipur,721433,1,0,0,1,0,0,0.0,0.0,0.0,0.04
23-09-2025,West Bengal,Purba Medinipur,721456,2,0,0,2,0,0,0.0,0.0,0.0,0.07
23-09-2025,West Bengal,Purba Medinipur,721458,2,0,0,2,0,0,0.0,0.0,0.0,0.07
23-09-2025,West Bengal,Purba Medinipur,721629,6,0,0,6,0,0,1.0,0.0,1.0,0.26
23-09-2025,West Bengal,Purba Medinipur,721641,2,2,0,2,2,0,0.0,0.0,0.0,0.15
23-09-2025,West Bengal,Purba Medinipur,721652,1,0,0,1,0,0,0.0,0.0,0.0,0.04
23-09-2025,West Bengal,Purba Medinipur,721659,5,0,0,5,0,0,1.0,0.0,1.0,0.22
23-09-2025,West Bengal,Purba Medinipur,721664,1,0,0,1,0,0,0.0,0.0,0.0,0.04
23-09-2025,West Bengal,Puruliya,723128,0,2,0,0,2,0,0.0,0.0,0.0,0.07
23-09-2025,West Bengal,Puruliya,723130,1,3,0,1,3,0,0.0,0.0,0.0,0.15
23-09-2025,West Bengal,Puruliya,723142,1,1,0,1,1,0,0.0,0.0,0.0,0.07
23-09-2025,West Bengal,Puruliya,723143,0,1,0,0,1,0,0.0,0.0,0.0,0.04
23-09-2025,West Bengal,Puruliya,723147,1,4,0,1,4,0,0.0,0.0,0.0,0.18
23-09-2025,West Bengal,Puruliya,723154,1,0,0,1,0,0,0.0,0.0,0.0,0.04
23-09-2025,West Bengal,South 24 Parganas,700024,0,1,0,0,1,0,0.0,0.0,0.0,0.04
23-09-2025,West Bengal,South 24 Parganas,700063,0,1,0,0,1,0,0.0,0.0,0.0,0.04
23-09-2025,West Bengal,South 24 Parganas,700103,2,3,0,2,3,0,0.0,0.0,0.0,0.18
23-09-2025,West Bengal,South 24 Parganas,743329,1,5,0,1,5,0,0.0,0.0,0.0,0.22
23-09-2025,West Bengal,South 24 Parganas,743337,2,4,0,2,4,0,0.0,0.0,0.0,0.22
23-09-2025,West Bengal,South Dinajpur,733132,1,1,0,1,1,0,0.0,0.0,0.0,0.07
23-09-2025,West Bengal,South Twenty Four Parganas,700104,1,0,0,1,0,0,0.0,0.0,0.0,0.04
23-09-2025,West Bengal,South Twenty Four Parganas,743338,2,1,0,2,1,0,0.0,0.0,0.0,0.11
23-09-2025,West Bengal,South Twenty Four Parganas,743503,1,0,0,1,0,0,0.0,0.0,0.0,0.04
23-09-2025,West Bengal,Uttar Dinajpur,733201,16,10,0,16,10,0,2.0,1.0,3.0,1.07
23-09-2025,West Bengal,West Midnapore,721101,0,1,0,0,1,0,0.0,0.0,0.0,0.04
23-09-2025,West Bengal,West Midnapore,721305,2,0,0,2,0,0,0.0,0.0,0.0,0.07
27-09-2025,West Bengal,Bankura,722121,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Bankura,722140,4,0,0,4,0,0,1.0,0.0,1.0,0.18
27-09-2025,West Bengal,Bankura,722141,2,0,0,2,0,0,0.0,0.0,0.0,0.07
27-09-2025,West Bengal,Bankura,722142,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Bankura,722176,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Barddhaman,713425,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Barddhaman,713427,0,1,0,0,1,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Barddhaman,713519,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Birbhum,731126,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Birbhum,731238,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Birbhum,731240,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Dakshin Dinajpur,733127,2,1,0,2,1,0,0.0,0.0,0.0,0.11
27-09-2025,West Bengal,Dakshin Dinajpur,733132,2,2,0,2,2,0,0.0,0.0,0.0,0.15
27-09-2025,West Bengal,Dakshin Dinajpur,733142,2,1,0,2,1,0,0.0,0.0,0.0,0.11
27-09-2025,West Bengal,Darjeeling,734003,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Darjeeling,734434,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,East Midnapore,721432,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,East Midnapore,721649,1,1,0,1,1,0,0.0,0.0,0.0,0.07
27-09-2025,West Bengal,Haora,711226,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Haora,711404,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Hooghly,712102,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Howrah,711401,5,0,0,5,0,0,1.0,0.0,1.0,0.22
27-09-2025,West Bengal,Jalpaiguri,735204,0,1,0,0,1,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Jalpaiguri,735217,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Jalpaiguri,735220,0,1,0,0,1,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Kolkata,700009,0,1,0,0,1,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Kolkata,700023,1,3,1,1,3,1,0.0,0.0,0.0,0.18
27-09-2025,West Bengal,Kolkata,700029,0,1,0,0,1,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Kolkata,700044,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Kolkata,700067,0,1,0,0,1,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Malda,732125,5,2,0,5,2,0,1.0,0.0,1.0,0.3
27-09-2025,West Bengal,Malda,732204,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Malda,732208,2,0,0,2,0,0,0.0,0.0,0.0,0.07
27-09-2025,West Bengal,Maldah,732139,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Maldah,732141,2,0,0,2,0,0,0.0,0.0,0.0,0.07
27-09-2025,West Bengal,Maldah,732216,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Murshidabad,742134,2,0,0,2,0,0,0.0,0.0,0.0,0.07
27-09-2025,West Bengal,Murshidabad,742161,1,1,0,1,1,0,0.0,0.0,0.0,0.07
27-09-2025,West Bengal,Murshidabad,742189,2,0,0,2,0,0,0.0,0.0,0.0,0.07
27-09-2025,West Bengal,Murshidabad,742225,2,2,0,2,2,0,0.0,0.0,0.0,0.15
27-09-2025,West Bengal,Murshidabad,742226,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Murshidabad,742235,2,0,0,2,0,0,0.0,0.0,0.0,0.07
27-09-2025,West Bengal,Murshidabad,742237,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Murshidabad,742238,0,1,0,0,1,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Nadia,741156,2,0,0,2,0,0,0.0,0.0,0.0,0.07
27-09-2025,West Bengal,Nadia,741165,0,1,0,0,1,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Nadia,741302,0,1,0,0,1,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,North 24 Parganas,700035,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,North 24 Parganas,700117,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,North 24 Parganas,743145,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,North 24 Parganas,743245,0,1,0,0,1,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,North 24 Parganas,743423,7,1,1,7,1,1,1.0,0.0,1.0,0.37
27-09-2025,West Bengal,North 24 Parganas,743424,2,0,0,2,0,0,0.0,0.0,0.0,0.07
27-09-2025,West Bengal,North 24 Parganas,743502,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,North Twenty Four Parganas,743221,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Paschim Medinipur,721144,1,1,0,1,1,0,0.0,0.0,0.0,0.07
27-09-2025,West Bengal,Paschim Medinipur,721147,1,1,0,1,1,0,0.0,0.0,0.0,0.07
27-09-2025,West Bengal,Paschim Medinipur,721232,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Purba Bardhaman,713144,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Purba Bardhaman,713405,2,0,0,2,0,0,0.0,0.0,0.0,0.07
27-09-2025,West Bengal,Purba Medinipur,721139,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Purba Medinipur,721151,0,1,0,0,1,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Purba Medinipur,721439,6,0,0,6,0,0,1.0,0.0,1.0,0.26
27-09-2025,West Bengal,Purba Medinipur,721444,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Purba Medinipur,721446,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Purba Medinipur,721601,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Purba Medinipur,721634,0,1,0,0,1,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Purba Medinipur,721652,2,0,0,2,0,0,0.0,0.0,0.0,0.07
27-09-2025,West Bengal,Purba Medinipur,721654,2,0,0,2,0,0,0.0,0.0,0.0,0.07
27-09-2025,West Bengal,Purba Medinipur,721659,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Purulia,723126,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Puruliya,723101,1,1,0,1,1,0,0.0,0.0,0.0,0.07
27-09-2025,West Bengal,Puruliya,723133,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Puruliya,723148,2,0,0,2,0,0,0.0,0.0,0.0,0.07
27-09-2025,West Bengal,South 24 Parganas,700039,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,South 24 Parganas,700135,3,0,0,3,0,0,0.0,0.0,0.0,0.11
27-09-2025,West Bengal,South 24 Parganas,700141,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,South 24 Parganas,700153,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,South 24 Parganas,743330,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,South 24 Parganas,743332,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,South 24 Parganas,743374,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,South 24 Parganas,743375,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,South 24 Parganas,743384,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Uttar Dinajpur,733130,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,Uttar Dinajpur,733156,1,0,0,1,0,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,West Midnapore,721102,0,1,0,0,1,0,0.0,0.0,0.0,0.04
27-09-2025,West Bengal,West Midnapore,721506,2,0,0,2,0,0,0.0,0.0,0.0,0.07
28-09-2025,West Bengal,Bankura,722143,0,2,0,0,2,0,0.0,0.0,0.0,0.07
28-09-2025,West Bengal,Cooch Behar,735304,0,2,0,0,2,0,0.0,0.0,0.0,0.07
28-09-2025,West Bengal,Cooch Behar,736131,1,0,0,1,0,0,0.0,0.0,0.0,0.04
28-09-2025,West Bengal,Dakshin Dinajpur,733132,1,1,0,1,1,0,0.0,0.0,0.0,0.07
28-09-2025,West Bengal,Darjeeling,734003,1,0,0,1,0,0,0.0,0.0,0.0,0.04
28-09-2025,West Bengal,Darjiling,734426,0,1,0,0,1,0,0.0,0.0,0.0,0.04
28-09-2025,West Bengal,Hooghly,712147,0,1,0,0,1,0,0.0,0.0,0.0,0.04
28-09-2025,West Bengal,Hooghly,712401,1,0,0,1,0,0,0.0,0.0,0.0,0.04
28-09-2025,West Bengal,Hooghly,712704,1,0,0,1,0,0,0.0,0.0,0.0,0.04
28-09-2025,West Bengal,Howrah,711316,1,0,0,1,0,0,0.0,0.0,0.0,0.04
28-09-2025,West Bengal,Howrah,711322,1,0,0,1,0,0,0.0,0.0,0.0,0.04
28-09-2025,West Bengal,Jalpaiguri,734006,1,0,0,1,0,0,0.0,0.0,0.0,0.04
28-09-2025,West Bengal,Jalpaiguri,734015,1,1,0,1,1,0,0.0,0.0,0.0,0.07
28-09-2025,West Bengal,Jalpaiguri,735233,0,3,0,0,3,0,0.0,0.0,0.0,0.11
28-09-2025,West Bengal,Jalpaiguri,736182,1,1,0,1,1,0,0.0,0.0,0.0,0.07
28-09-2025,West Bengal,Koch Bihar,736159,2,0,0,2,0,0,0.0,0.0,0.0,0.07
28-09-2025,West Bengal,Kolkata,700016,0,1,0,0,1,0,0.0,0.0,0.0,0.04
28-09-2025,West Bengal,Malda,732126,14,0,0,14,0,0,2.0,0.0,2.0,0.59
28-09-2025,West Bengal,Malda,732208,0,1,0,0,1,0,0.0,0.0,0.0,0.04
28-09-2025,West Bengal,Murshidabad,742121,1,0,0,1,0,0,0.0,0.0,0.0,0.04
28-09-2025,West Bengal,Murshidabad,742148,1,0,0,1,0,0,0.0,0.0,0.0,0.04
28-09-2025,West Bengal,Murshidabad,742149,1,0,0,1,0,0,0.0,0.0,0.0,0.04
28-09-2025,West Bengal,Nadia,741103,0,1,0,0,1,0,0.0,0.0,0.0,0.04
28-09-2025,West Bengal,Nadia,741163,1,0,0,1,0,0,0.0,0.0,0.0,0.04
28-09-2025,West Bengal,Nadia,741502,1,0,0,1,0,0,0.0,0.0,0.0,0.04
28-09-2025,West Bengal,North 24 Parganas,743428,0,1,0,0,1,0,0.0,0.0,0.0,0.04
28-09-2025,West Bengal,North 24 Parganas,743445,1,0,0,1,0,0,0.0,0.0,0.0,0.04
28-09-2025,West Bengal,Paschim Bardhaman,713324,0,1,0,0,1,0,0.0,0.0,0.0,0.04
28-09-2025,West Bengal,Paschim Bardhaman,713363,1,0,0,1,0,0,0.0,0.0,0.0,0.04
28-09-2025,West Bengal,Paschim Medinipur,721641,0,1,0,0,1,0,0.0,0.0,0.0,0.04
28-09-2025,West Bengal,Purba Medinipur,721139,1,0,0,1,0,0,0.0,0.0,0.0,0.04
28-09-2025,West Bengal,Puruliya,723126,0,3,0,0,3,0,0.0,0.0,0.0,0.11
28-09-2025,West Bengal,Puruliya,723132,0,1,0,0,1,0,0.0,0.0,0.0,0.04
28-09-2025,West Bengal,South 24 Parganas,700135,1,0,0,1,0,0,0.0,0.0,0.0,0.04
28-09-2025,West Bengal,South 24 Parganas,743330,1,0,0,1,0,0,0.0,0.0,0.0,0.04
28-09-2025,West Bengal,South 24 Parganas,743355,2,0,0,2,0,0,0.0,0.0,0.0,0.07
29-09-2025,West Bengal,Hooghly,712148,0,1,0,0,1,0,0.0,0.0,0.0,0.04
29-09-2025,West Bengal,Hooghly,712617,1,0,0,1,0,0,0.0,0.0,0.0,0.04
29-09-2025,West Bengal,Koch Bihar,736159,1,0,0,1,0,0,0.0,0.0,0.0,0.04
29-09-2025,West Bengal,Kolkata,700001,0,1,0,0,1,0,0.0,0.0,0.0,0.04
29-09-2025,West Bengal,Kolkata,700018,0,2,0,0,2,0,0.0,0.0,0.0,0.07
29-09-2025,West Bengal,Kolkata,700044,0,1,0,0,1,0,0.0,0.0,0.0,0.04
29-09-2025,West Bengal,Kolkata,700094,0,1,0,0,1,0,0.0,0.0,0.0,0.04
29-09-2025,West Bengal,Nadia,741502,1,0,0,1,0,0,0.0,0.0,0.0,0.04
29-09-2025,West Bengal,North 24 Parganas,700119,1,0,0,1,0,0,0.0,0.0,0.0,0.04
29-09-2025,West Bengal,North 24 Parganas,700127,0,1,0,0,1,0,0.0,0.0,0.0,0.04
29-09-2025,West Bengal,North Dinajpur,733128,1,0,0,1,0,0,0.0,0.0,0.0,0.04
29-09-2025,West Bengal,Paschim Medinipur,721146,1,0,0,1,0,0,0.0,0.0,0.0,0.04
29-09-2025,West Bengal,South 24 Parganas,743355,1,0,0,1,0,0,0.0,0.0,0.0,0.04
29-09-2025,West Bengal,Uttar Dinajpur,733128,1,0,0,1,0,0,0.0,0.0,0.0,0.04
29-09-2025,West Bengal,West Midnapore,721101,1,0,0,1,0,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Alipurduar,735217,0,1,0,0,1,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Alipurduar,735226,0,2,0,0,2,0,0.0,0.0,0.0,0.07
26-09-2025,West Bengal,Bankura,722122,3,0,0,3,0,0,0.0,0.0,0.0,0.11
26-09-2025,West Bengal,Bankura,722133,0,1,0,0,1,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Bankura,722135,1,1,0,1,1,0,0.0,0.0,0.0,0.07
26-09-2025,West Bengal,Bankura,722151,2,0,0,2,0,0,0.0,0.0,0.0,0.07
26-09-2025,West Bengal,Bankura,722157,1,0,0,1,0,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Bankura,722172,1,0,0,1,0,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Barddhaman,712402,1,0,0,1,0,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Barddhaman,712410,2,0,0,2,0,0,0.0,0.0,0.0,0.07
26-09-2025,West Bengal,Barddhaman,713130,1,0,0,1,0,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Barddhaman,713147,2,0,0,2,0,0,0.0,0.0,0.0,0.07
26-09-2025,West Bengal,Barddhaman,713152,1,0,0,1,0,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Barddhaman,713170,1,0,0,1,0,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Barddhaman,713202,0,1,0,0,1,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Barddhaman,713213,1,0,0,1,0,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Barddhaman,713315,1,0,0,1,0,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Barddhaman,713325,2,2,0,2,2,0,0.0,0.0,0.0,0.15
26-09-2025,West Bengal,Barddhaman,713330,0,1,0,0,1,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Barddhaman,713335,0,2,0,0,2,0,0.0,0.0,0.0,0.07
26-09-2025,West Bengal,Barddhaman,713403,3,0,0,3,0,0,0.0,0.0,0.0,0.11
26-09-2025,West Bengal,Barddhaman,713406,1,0,0,1,0,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Barddhaman,713425,0,1,0,0,1,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Barddhaman,713434,1,0,0,1,0,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Bardhaman,713381,0,1,0,0,1,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Birbhum,731103,1,0,0,1,0,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Birbhum,731129,1,0,0,1,0,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Birbhum,731204,1,2,0,1,2,0,0.0,0.0,0.0,0.11
26-09-2025,West Bengal,Birbhum,731215,1,0,0,1,0,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Birbhum,731216,4,1,0,4,1,0,1.0,0.0,1.0,0.22
26-09-2025,West Bengal,Birbhum,731233,3,2,0,3,2,0,0.0,0.0,0.0,0.18
26-09-2025,West Bengal,Birbhum,731234,4,1,0,4,1,0,1.0,0.0,1.0,0.22
26-09-2025,West Bengal,Birbhum,731236,6,0,0,6,0,0,1.0,0.0,1.0,0.26
26-09-2025,West Bengal,Birbhum,731237,1,0,0,1,0,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Birbhum,731243,7,0,0,7,0,0,1.0,0.0,1.0,0.3
26-09-2025,West Bengal,Birbhum,731303,3,0,0,3,0,0,0.0,0.0,0.0,0.11
26-09-2025,West Bengal,Cooch Behar,735210,1,0,0,1,0,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Cooch Behar,735301,2,0,0,2,0,0,0.0,0.0,0.0,0.07
26-09-2025,West Bengal,Cooch Behar,736121,1,1,0,1,1,0,0.0,0.0,0.0,0.07
26-09-2025,West Bengal,Cooch Behar,736134,3,1,0,3,1,0,0.0,0.0,0.0,0.15
26-09-2025,West Bengal,Cooch Behar,736158,5,0,0,5,0,0,1.0,0.0,1.0,0.22
26-09-2025,West Bengal,Cooch Behar,736165,0,1,0,0,1,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Cooch Behar,736168,6,0,0,6,0,0,1.0,0.0,1.0,0.26
26-09-2025,West Bengal,Dakshin Dinajpur,733121,2,0,0,2,0,0,0.0,0.0,0.0,0.07
26-09-2025,West Bengal,Dakshin Dinajpur,733124,2,1,0,2,1,0,0.0,0.0,0.0,0.11
26-09-2025,West Bengal,Dakshin Dinajpur,733127,2,0,0,2,0,0,0.0,0.0,0.0,0.07
26-09-2025,West Bengal,Darjeeling,734009,4,0,0,4,0,0,1.0,0.0,1.0,0.18
26-09-2025,West Bengal,Darjeeling,734014,2,1,0,2,1,0,0.0,0.0,0.0,0.11
26-09-2025,West Bengal,Darjeeling,734213,0,1,0,0,1,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Darjeeling,734227,2,0,0,2,0,0,0.0,0.0,0.0,0.07
26-09-2025,West Bengal,Darjeeling,734427,2,0,0,2,0,0,0.0,0.0,0.0,0.07
26-09-2025,West Bengal,Darjiling,734014,2,0,0,2,0,0,0.0,0.0,0.0,0.07
26-09-2025,West Bengal,East Midnapore,721429,1,0,0,1,0,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Haora,711102,2,1,0,2,1,0,0.0,0.0,0.0,0.11
26-09-2025,West Bengal,Haora,711103,0,1,0,0,1,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Haora,711105,0,1,0,0,1,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Haora,711310,1,0,0,1,0,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Haora,711313,3,0,0,3,0,0,0.0,0.0,0.0,0.11
26-09-2025,West Bengal,Haora,711405,0,1,0,0,1,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Haora,711410,1,0,0,1,0,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Hooghly,712149,2,2,0,2,2,0,0.0,0.0,0.0,0.15
26-09-2025,West Bengal,Hooghly,712203,2,0,0,2,0,0,0.0,0.0,0.0,0.07
26-09-2025,West Bengal,Hooghly,712234,1,0,0,1,0,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Hooghly,712246,1,0,0,1,0,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Hooghly,712249,0,1,0,0,1,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Hooghly,712306,1,2,0,1,2,0,0.0,0.0,0.0,0.11
26-09-2025,West Bengal,Hooghly,712310,2,2,0,2,2,0,0.0,0.0,0.0,0.15
26-09-2025,West Bengal,Hooghly,712401,7,1,0,7,1,0,1.0,0.0,1.0,0.33
26-09-2025,West Bengal,Hooghly,712409,2,0,0,2,0,0,0.0,0.0,0.0,0.07
26-09-2025,West Bengal,Hooghly,712502,0,2,0,0,2,0,0.0,0.0,0.0,0.07
26-09-2025,West Bengal,Hooghly,712611,2,0,0,2,0,0,0.0,0.0,0.0,0.07
26-09-2025,West Bengal,Hooghly,712708,2,0,0,2,0,0,0.0,0.0,0.0,0.07
26-09-2025,West Bengal,Howrah,711226,3,0,0,3,0,0,0.0,0.0,0.0,0.11
26-09-2025,West Bengal,Howrah,711310,1,0,0,1,0,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Howrah,711404,1,0,0,1,0,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Howrah,711409,1,0,0,1,0,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Howrah,711410,3,0,0,3,0,0,0.0,0.0,0.0,0.11
26-09-2025,West Bengal,Howrah,711413,0,4,0,0,4,0,0.0,0.0,0.0,0.15
26-09-2025,West Bengal,Jalpaiguri,734001,1,2,0,1,2,0,0.0,0.0,0.0,0.11
26-09-2025,West Bengal,Jalpaiguri,734007,0,1,0,0,1,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Jalpaiguri,735102,2,0,0,2,0,0,0.0,0.0,0.0,0.07
26-09-2025,West Bengal,Jalpaiguri,735206,1,1,0,1,1,0,0.0,0.0,0.0,0.07
26-09-2025,West Bengal,Jalpaiguri,735218,1,0,0,1,0,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Jalpaiguri,735224,3,0,0,3,0,0,0.0,0.0,0.0,0.11
26-09-2025,West Bengal,Jalpaiguri,735302,0,1,0,0,1,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Jalpaiguri,735306,0,2,0,0,2,0,0.0,0.0,0.0,0.07
26-09-2025,West Bengal,Jalpaiguri,736201,1,0,0,1,0,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Jalpaiguri,736202,1,0,0,1,0,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Jalpaiguri,736205,0,1,0,0,1,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Jhargram,721505,1,0,0,1,0,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Jhargram,721517,1,0,0,1,0,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Koch Bihar,735301,1,0,0,1,0,0,0.0,0.0,0.0,0.04
26-09-2025,West Bengal,Koch Bihar,736134,1,0,0,1,0,0,0.0,0.0,0.0,0.04
